No	TMNo	EnNo	Name		GMNo	Mode	IN/OUT	Antipass	DateTime
229	1	352	          	1	1	 	0	07-04-2016  07:22:10PM
230	1	354	          	1	1	 	0	07-04-2016  07:22:38PM
231	1	354	          	1	1	 	0	07-04-2016  07:22:39PM
232	1	355	          	1	1	 	0	07-04-2016  07:22:47PM
233	1	351	          	1	1	 	0	07-04-2016  07:29:40PM
234	1	351	          	1	1	 	0	07-04-2016  07:29:43PM
235	1	383	          	1	1	 	0	07-04-2016  07:34:43PM
236	1	313	          	1	1	 	0	07-04-2016  07:36:20PM
237	1	332	          	1	1	 	0	07-04-2016  07:37:31PM
238	1	365	          	1	1	 	0	07-04-2016  07:37:36PM
239	1	288	          	1	1	 	0	07-04-2016  07:38:54PM
240	1	328	          	1	1	 	0	07-04-2016  07:40:18PM
241	1	328	          	1	1	 	0	07-04-2016  07:40:19PM
242	1	357	          	1	1	 	0	07-04-2016  07:40:58PM
243	1	376	          	1	1	 	0	07-04-2016  07:41:26PM
244	1	335	          	1	1	 	0	07-04-2016  07:43:29PM
245	1	364	          	1	1	 	0	07-04-2016  07:43:35PM
246	1	320	          	1	1	 	0	07-04-2016  07:44:54PM
247	1	302	          	1	1	 	0	07-04-2016  07:45:05PM
248	1	377	          	1	1	 	0	07-04-2016  07:46:21PM
249	1	368	          	1	1	 	0	07-04-2016  07:46:27PM
250	1	380	          	1	1	 	0	07-05-2016  09:31:24AM
251	1	381	          	1	1	 	0	07-05-2016  09:37:35AM
252	1	355	          	1	1	 	0	07-05-2016  09:39:25AM
253	1	343	          	1	1	 	0	07-05-2016  09:40:55AM
254	1	363	          	1	1	 	0	07-05-2016  09:46:44AM
255	1	335	          	1	1	 	0	07-05-2016  10:00:55AM
256	1	334	          	1	1	 	0	07-05-2016  10:07:55AM
257	1	382	          	1	1	 	0	07-05-2016  10:13:35AM
258	1	352	          	1	1	 	0	07-05-2016  10:13:58AM
259	1	352	          	1	1	 	0	07-05-2016  10:13:59AM
260	1	354	          	1	1	 	0	07-05-2016  10:14:55AM
261	1	354	          	1	1	 	0	07-05-2016  10:14:56AM
262	1	365	          	1	1	 	0	07-05-2016  10:15:00AM
263	1	302	          	1	1	 	0	07-05-2016  10:24:25AM
264	1	357	          	1	1	 	0	07-05-2016  10:25:38AM
265	1	351	          	1	1	 	0	07-05-2016  10:26:24AM
266	1	364	          	1	1	 	0	07-05-2016  10:29:02AM
267	1	364	          	1	1	 	0	07-05-2016  10:29:03AM
268	1	383	          	1	1	 	0	07-05-2016  10:29:15AM
269	1	332	          	1	1	 	0	07-05-2016  10:29:47AM
270	1	313	          	1	1	 	0	07-05-2016  10:34:28AM
271	1	320	          	1	1	 	0	07-05-2016  10:35:44AM
272	1	288	          	1	1	 	0	07-05-2016  10:35:49AM
273	1	328	          	1	1	 	0	07-05-2016  10:41:44AM
274	1	328	          	1	1	 	0	07-05-2016  10:41:45AM
275	1	376	          	1	1	 	0	07-05-2016  10:43:56AM
276	1	368	          	1	1	 	0	07-05-2016  10:44:01AM
277	1	377	          	1	1	 	0	07-05-2016  10:44:07AM
278	1	377	          	1	1	 	0	07-05-2016  10:44:08AM
279	1	370	          	1	1	 	0	07-05-2016  11:44:11AM
280	1	384	          	1	1	 	0	07-05-2016  12:22:46PM
281	1	385	          	1	1	 	0	07-05-2016  12:23:44PM
282	1	386	          	1	1	 	0	07-05-2016  12:24:43PM
283	1	370	          	1	1	 	0	07-05-2016  12:50:24PM
284	1	375	          	1	1	 	0	07-05-2016  12:55:09PM
285	1	375	          	1	1	 	0	07-05-2016  12:55:10PM
286	1	343	          	1	1	 	0	07-05-2016  02:10:36PM
287	1	343	          	1	1	 	0	07-05-2016  02:10:40PM
